0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,book_name
-0.5326868,0.59616214,-0.3796257,0.018454593,0.52216893,0.08352217,1.1006827,-0.4129614,-0.8534359,-0.5627616,0.64556843,-0.26847088,-0.7977862,-0.6718601,0.84061366,-1.0783128,-0.48443833,-0.079473466,-0.01224076,-0.29826754,-0.01606215,0.024872404,0.7137554,-0.31674588,0.96622807,0.12117949,1.4564528,0.28637883,-0.91117966,-0.20483509,0.5590764,0.57325107,0.66741896,-1.070199,1.0465755,0.6799964,0.19325599,-0.16303998,-0.8195351,-0.23935743,0.48430344,0.44463244,0.08194768,-0.2667822,0.49354678,-0.5628812,-0.6714037,0.85337627,0.89809877,-0.29857773,Psychotherapy
-0.3557257,0.15586849,-0.66675436,0.33009866,0.12889898,0.49805948,0.32644767,0.14870949,0.19008818,-0.07507874,0.111279346,0.5155196,0.5794635,-0.4611002,0.5430446,0.28666538,-0.40081346,-0.56714606,-0.44871873,-0.22273375,-0.3982063,0.11816941,1.7551098,-0.36002317,1.2075374,0.3640782,-0.4089154,-0.60673726,0.41403258,0.59061724,-0.52839255,0.40318477,-0.08917863,-0.26033616,0.57344574,-0.63717437,-0.33024853,-0.07553641,0.60840094,-0.24002106,0.39124304,-0.23204309,-0.38270774,0.40147778,-0.16373593,0.2567461,-0.16779202,0.43243086,1.4343319,-0.12711065,Household Management
-0.17083384,0.46692094,-0.4371338,-0.0035265668,-0.01581742,0.3888974,0.35499683,-0.24813607,-0.93604,-0.7861286,0.68123,-0.25118428,-0.6229369,-0.7432213,0.69108367,-1.1731697,0.22882621,0.23332766,0.17270534,0.13210577,0.4798146,-0.16344513,0.9996498,-1.0452486,0.9797411,0.11612397,1.1163006,0.48624697,0.4280369,-0.16202731,0.4949964,-0.29260853,0.49710044,-0.6249067,0.6961577,0.9552998,-0.37654322,-0.30399686,-0.51610726,-0.14319772,0.76146764,0.17279032,-0.5804885,0.044997793,0.40160066,-0.2866325,-0.7060719,0.78042763,1.0161319,-0.53972894,Psychotherapy
0.32769617,0.385885,0.27299288,-0.29092735,-0.039547354,-0.32926846,0.28470597,-0.72041523,-0.10459474,0.11548877,0.48822832,-0.37362215,0.11554843,-0.07726745,0.61674684,0.1924008,0.16338503,-0.4750708,0.85277045,0.648368,-0.19243385,-0.25188196,1.3450776,-0.9562792,1.2373153,0.73443687,-0.15931292,-0.07436018,-1.234736,-0.6842709,-0.6153275,0.12812197,1.0294641,-0.73917496,0.74962556,-0.5681136,0.111607656,-0.14875084,0.64766747,-0.7323569,-0.46660838,-0.4718574,-0.36533928,-0.3029455,0.24826367,-0.6076865,-0.10637309,-0.019153452,0.075013116,-0.17627335,The Rat Race
-0.24184352,0.05020731,-0.2258398,-0.083340816,-0.113049254,0.5936557,0.1449746,-0.22398189,0.39400774,-0.4818972,0.070495464,0.1611389,0.7877042,-0.2584119,0.052344013,0.5064621,-0.24661556,-1.0479625,0.038935516,-0.3155747,-0.18121395,-0.33819482,1.3021412,-0.65027314,0.46277684,0.25238118,-0.634874,0.4600781,1.2903866,0.50865775,-0.15984353,0.43901455,0.44728372,-0.33500916,0.24811776,0.21564092,-0.45029804,0.002335853,-0.16864023,-0.05538538,0.45210364,-0.6155034,-0.78647774,0.3814613,-0.44688225,0.47248304,-0.34518638,0.22476192,0.49927077,-0.37799323,Household Management
-0.05729762,0.25242975,-1.2269914,-0.9844889,-0.3113905,0.8621281,-0.21626458,0.4684041,0.04770887,0.5684104,-0.5932539,0.28635135,0.821275,0.46325707,-0.2239065,0.25766265,0.6522601,-0.97213876,1.1780207,0.22939,1.068334,-0.2511573,0.5770088,0.7188806,1.1950434,-0.30618867,0.46665946,0.11193009,0.26710618,0.63725674,-1.1249162,0.23269671,1.1351435,0.49294245,-0.6521565,-1.1797149,-0.53000003,-0.9352967,-0.26076892,0.97569597,0.41717082,-0.6380578,0.087499805,0.099764,0.43979326,0.024172777,-0.13524076,0.2264434,-0.31309718,-0.16714348,Music
-0.8212286,0.7534521,-0.5808396,0.23201607,0.3036615,0.11161196,0.7153739,-0.65445423,0.47766024,0.11055008,0.22984338,0.29873955,0.2851708,-0.71921706,0.8142076,0.2777484,-0.62755686,-0.82313454,-0.6272189,-0.20827776,-0.33746207,-0.112522334,1.4420649,-0.6959445,1.1322414,0.16536285,-0.36590695,0.07995175,0.35357663,0.399398,-0.19072035,0.6139622,0.74904907,-0.96292317,1.1754931,-0.035596788,-0.26568216,0.1944601,0.22625013,-0.8807453,0.30584186,-0.80632895,-0.8038023,0.6260013,-0.15178482,-0.27361277,-0.019119535,0.8453279,1.3863652,-0.5018932,Household Management
-0.301572,0.36098897,0.46871567,-0.48659325,-0.15949821,-0.4774098,0.77203065,-0.86815643,0.16077608,0.1471278,0.11430922,-0.17632563,-0.39648753,0.26185834,0.48601648,0.2603741,0.18103139,-0.47481498,0.42134902,0.33486745,-0.29487038,0.06159684,0.49784356,-0.013624093,0.7653427,0.4259981,0.15630414,-0.24047592,-0.6137776,-0.47505543,-0.83018416,0.39607114,1.0554452,-1.0206299,0.95325166,-0.07844345,0.53289074,0.14267343,-0.4039577,-1.1609617,-0.07457879,-1.0616752,-0.16787879,-0.029962694,0.8429485,-0.7459359,0.35723105,0.025363494,-0.5485649,-0.29206175,The Rat Race
0.16126084,-0.12908733,-0.40955994,-0.626226,-1.4397932,1.0947474,0.28271776,-0.16964118,-0.45524567,-1.2611508,0.07069681,0.41736162,-0.79126054,-0.59195936,0.5940197,-0.7072498,0.26447493,0.34513974,0.07264777,0.080796935,-0.0027409254,-0.8220857,0.34308586,-0.6438423,0.7265999,0.20979898,0.54999614,0.91269183,1.7413272,0.5448893,0.26081106,-1.0515908,1.1232805,0.3280242,-0.072328515,0.9912132,-0.6790315,-0.90624595,-1.2590603,0.74450046,0.55003726,0.11958233,-0.24593131,-0.82117397,0.06608219,-0.27042013,-0.49684483,0.23493591,0.22892325,-0.6163817,History
0.015264521,-0.36214545,-0.25614578,-0.54633516,-1.0236712,0.7961091,0.22947526,-0.4604673,-0.13268767,-0.5305847,0.20921378,-0.27162364,-0.11940192,0.26033786,0.5074498,0.39312422,0.23868144,-0.54014665,0.3770873,0.22050835,0.19646508,-0.5920795,-0.32126164,-0.29273888,0.36031824,0.3060699,0.014806527,0.7571733,1.0438095,0.086179726,-0.1331873,-0.12368876,1.0008435,-0.619344,0.14207472,0.7112549,-0.020984115,-0.34548804,-0.77714556,-0.2840699,0.054927092,-0.38639772,-0.57491076,-0.043747835,0.25049525,-0.49358767,0.12285468,0.107830025,-1.1610494,-0.37912807,History
0.005741824,0.029125378,-0.23742086,-0.20431904,0.026774518,-0.14206243,0.033279438,-0.41885874,-0.9985277,-0.4559957,0.33669862,0.16656068,-0.43680605,-0.2754494,0.69805205,-0.9686092,0.5558404,0.06439199,0.294407,0.79541445,-0.13807084,-0.1327865,0.31267387,-0.83659244,0.6295743,-0.01042749,0.533629,0.20095429,-0.25603563,-0.23572668,0.15989514,-0.44758672,0.80292225,-0.6251801,0.666766,0.73546284,-0.1881104,-0.34570453,-0.010151954,-0.03258344,0.13341217,-0.20255612,-0.1787946,-0.70256907,0.49734223,-0.6141841,-0.39583457,0.050778333,0.8027669,-0.61730075,Psychotherapy
-0.38505256,0.23061018,-0.62345904,0.08805497,-0.015385662,0.3444911,0.21380354,0.26674545,0.11932288,0.061998572,-0.09541564,0.47931346,0.62199247,-0.25226745,0.40349552,0.12193175,0.012173448,-0.4728187,-0.09787852,-0.08782857,0.0013955757,-0.012971726,1.9617654,-0.15568866,1.3935323,0.36370277,-0.18656759,-0.47652376,0.5898936,0.4567895,-0.60788155,0.37652302,0.3925339,-0.14486541,0.09967156,-0.63408965,-0.52020144,-0.31461725,0.0703252,0.10293,0.5403098,-0.30919975,-0.25557235,0.056414675,0.0073211035,0.2772587,-0.02270601,0.19839889,1.1717213,-0.13138188,Household Management
0.21015938,-0.3838108,-0.07138752,-0.53525645,-1.2479231,1.02154,-0.06561316,0.37706918,0.14129017,-0.5460783,0.24328512,-0.14742982,0.29316294,-0.02560659,0.37028807,0.27981386,0.2922395,-0.40353858,0.44265398,0.18304437,0.39342067,-0.6400854,0.34856904,-0.36137977,0.6732697,0.5176104,-0.12738632,0.64572644,1.6658003,0.74592507,-0.5387861,-0.6365769,0.7801073,0.03685283,-0.4843601,-0.023793673,-0.71365786,-0.8477886,-0.58913445,0.3397238,0.46925223,-0.25014657,-0.8579468,-0.22415012,-0.26171437,-0.030269753,-0.049956724,0.0045614666,-0.6013282,-0.39762783,History
0.34374505,0.14548244,-0.37711936,-0.31256226,0.12985446,0.08987838,0.39054695,-0.24238181,-1.1641948,-0.88978314,0.8939083,0.11792302,-0.6566257,-0.6964045,0.9050802,-0.98868823,0.76759386,0.19016877,0.38411576,0.5745529,0.2573821,-0.045559485,0.3821962,-0.94181377,0.6583864,0.015313731,1.2708818,0.4929231,-0.21122132,-0.16079588,0.5403149,-0.28855997,0.9020876,-0.6626404,0.7085619,1.0627962,-0.070533544,-0.3270434,-0.479885,0.35820484,0.27156714,0.35108358,-0.15489376,-0.72710466,0.5741199,-0.84634835,-0.87047017,0.35527992,0.8035847,-0.5666713,Psychotherapy
0.21887769,0.6414969,-0.15905786,-0.2820956,-0.7287869,-0.08757911,0.40539774,-0.5113169,0.008584944,0.6731448,0.27538627,-0.029502936,-0.44375858,0.24533808,0.7372607,0.62630767,0.66781706,0.4270697,0.5238958,0.68360317,-0.12990999,-0.19046517,0.6297983,-0.13978344,1.689819,0.529634,-0.0060062134,-0.6501567,-0.49894688,-0.29352233,-1.3846465,-0.33820745,1.1276568,-0.2977347,0.41772038,-1.0058174,0.20397492,-0.5711634,0.66133523,-0.88433397,-0.20962308,-0.64762574,-0.33896634,-0.09690282,0.59017813,-0.87447387,0.20642957,0.31826308,-0.44816637,-0.25007287,The Rat Race
-0.55495447,0.450041,-0.5417273,0.09588009,-0.13911057,0.29156682,0.44834185,-0.38579887,0.11072944,0.20458275,0.16604364,-0.034296498,0.24925634,-0.16207519,0.45330665,0.26515916,-0.53108734,-0.5695577,-0.028803183,-0.011391607,-0.03822634,-0.32689103,1.9398674,-0.42140868,1.3951983,0.4834936,-0.16914767,-0.059216402,0.74532104,0.1999807,-0.54241264,0.5145494,0.6922734,-0.809766,0.53968847,-0.55927205,-0.4227145,-0.3224568,0.016606146,-0.4473107,0.57681423,-0.69461334,-0.6852766,0.238662,-0.20341662,0.092199765,0.2015606,0.43436348,0.67408985,-0.3891729,Household Management
-0.9390849,0.30706042,-0.69054425,0.58777946,-0.096803114,0.112667486,0.19829181,-0.29229236,0.066932835,-0.41082495,0.19616182,-0.0039941752,0.50780565,-0.43681327,0.21364823,-0.19462568,-0.72394603,-0.6867213,-0.3013666,-0.4807757,-0.051582124,-0.08599442,1.3365018,-0.4750741,0.28496394,-0.013441926,-0.09284882,0.22505689,1.238306,0.10212447,0.8639434,0.71886575,0.21109904,-1.2770313,0.96276635,0.65997887,-0.37601158,0.5106284,-0.368594,-0.23319872,0.7156541,-0.38152787,-0.7267151,0.5555404,-0.1691901,0.117582746,0.27064833,0.47031954,0.83131397,-0.28817353,Household Management
-0.5526384,0.33068305,-1.5270344,-1.2912525,0.5760042,0.86393,0.47652113,0.16065334,-0.34764442,0.5160384,-0.2628128,0.9304622,0.5145405,0.38714457,-0.019550927,0.21111993,0.85837215,-1.2502359,0.88182175,-0.040212773,1.1283146,0.17013206,0.35619578,0.804256,1.0922322,-0.762829,1.0870527,0.11828755,0.13788985,0.56653893,-0.6219342,0.957301,1.1787734,-0.00500531,-0.13159311,-0.40601948,-0.06982753,-0.45985222,-0.79532367,0.84908396,0.595278,-0.565397,0.1580614,0.25252473,0.6396958,-0.33374777,-0.66869193,0.46596622,-0.12717074,-0.23632428,Music
-0.16249987,0.34056795,-1.7720608,-1.2035601,-0.1000399,0.74738204,-0.05135197,0.5621011,0.24929869,0.62278354,-0.35411108,0.70762426,0.8044829,0.6468376,-0.27466944,0.49748856,1.0458101,-1.1468635,1.6160218,0.12583974,0.9779126,-0.15201038,1.1617695,0.7154619,1.7266519,-0.3026856,0.59557474,-0.43666553,0.23250674,0.52742267,-1.511907,0.8496023,1.4700767,0.021253455,-0.28725442,-1.5352378,-0.26187325,-1.0370101,-0.12155916,0.9304681,0.38262057,-1.1837497,0.056592323,0.49716893,0.90049493,-0.29642683,0.22391717,0.40624207,-0.048850708,-0.071509704,Music
0.22290514,0.52763486,-0.1998109,-0.9282409,0.36532384,0.24361083,0.38905877,-0.61378497,-1.3316112,-1.18483,0.44179463,0.03330508,-0.5910803,-0.38936162,0.056272056,-1.1937537,0.93275535,-0.43829164,1.1050735,0.51687694,-0.12191115,-0.13532299,0.3189221,-0.5147092,0.38562396,-0.3225644,1.3214618,0.70288604,-0.3129045,0.010495436,0.5266981,0.29922053,1.6681993,-0.756758,0.7043174,1.2380823,0.03100867,-0.59958535,-0.9562524,0.14286613,0.39683893,0.28476372,-0.064303964,-0.8244137,0.4145825,-0.46333942,-1.6170186,0.32458434,0.13437602,-0.8356448,Psychotherapy
0.05416446,0.27789158,-0.24082954,-0.8335965,-0.32629672,-0.11914234,0.7889338,-0.6853531,-0.5513327,0.19250013,0.3486925,-0.11289656,-1.0766574,0.51069295,0.68512326,0.15263586,0.5026117,0.049030595,0.9727707,0.43854886,0.1325959,0.026088595,0.43987322,-0.13019134,1.3390934,0.2363555,0.56716925,-0.2533952,-0.5038044,-0.460106,-1.0767847,0.00967495,1.15132,-0.6455014,0.68142366,-0.33631963,0.4690322,-0.67730796,0.05066167,-0.44708675,-0.0036849657,-0.74917793,-0.1480893,-0.5245277,0.946353,-0.846629,0.24159233,0.2031047,-0.7332767,-0.18090996,The Rat Race
-0.8967911,0.74653125,-1.2483178,-1.2162135,0.45048112,0.3609852,-0.03745834,0.14934771,-0.0027182351,0.3587891,-0.76770914,0.45341328,0.32721648,0.4389883,-0.7350117,-0.4488594,0.56554633,-1.0653099,1.3578957,-0.12517275,0.9765674,-0.14983144,0.93923354,0.90177137,0.8615012,-0.79393977,1.0791175,0.11187495,0.15781592,0.72935057,-0.31195247,1.329089,1.5634845,-0.12771757,-0.17265189,-0.89360434,-0.37120152,-0.68413585,-0.8251408,1.1391156,0.8211495,-0.61573476,0.23414613,-0.0779177,0.19797608,0.25067574,-0.27689493,0.47578284,0.47823295,-0.24876083,Music
0.18153045,-0.19312951,0.009728127,-0.8262083,-1.5834029,0.9748029,-0.029206505,0.13108474,0.2458719,-0.48463672,0.041644674,-0.12794323,-0.085772105,-0.20441069,0.43395033,0.31031606,0.78799284,-0.10792169,0.7047609,0.3491368,0.41639143,-0.92362046,0.22885379,-0.35512516,0.87603384,0.47228724,0.18882214,0.7649222,1.5451753,0.641181,-0.5334915,-0.75166994,1.392785,0.2056301,-0.6647688,-0.02061355,-0.64467865,-1.0242435,-0.82645357,0.29536763,0.2502758,-0.10033414,-0.66476935,-0.5756996,-0.14431673,-0.36121932,-0.18115266,0.0057577,-0.68162507,-0.48440823,History
-0.69495785,0.18786675,-0.9119913,-1.0597584,1.2118425,0.2007015,0.3645298,-0.4071232,-0.57035756,0.36089802,-0.1906959,0.7019953,0.45801768,0.5419802,-0.69502,-0.16025315,-0.034321256,-1.6315076,1.1409441,0.2475572,0.76694566,0.027153846,0.8966033,0.58068305,0.34219176,-0.53717244,1.2311428,0.19801527,-1.0509356,0.22254032,-0.29576015,2.062167,1.1321678,-0.85388875,0.36793798,-0.8454748,0.6858409,-0.08592776,-0.38385648,0.18147337,0.41409317,-0.92363906,0.21723817,0.1469208,0.6927957,-0.28984764,-0.23812008,0.07219654,-0.23961426,-0.22438048,Music
-0.35974753,-0.14823906,-0.42458844,-0.85244787,0.76414573,0.19212262,0.26769826,-0.0022315865,-0.53837323,0.26653004,-0.077775456,0.06910875,0.47148192,0.17440173,-0.34912702,-0.5718261,0.104939595,-0.99458855,1.0091677,0.17494838,0.9638293,0.04679998,0.23069802,0.23778747,0.012313714,-0.4517299,1.2068013,0.5375017,-0.7635274,-0.007338373,0.090091154,0.6005339,0.4913717,-0.36921751,-0.0033972277,-0.1673555,0.17422062,-0.21747325,-0.7662767,0.6192198,0.49672613,-0.57721347,0.035389476,-0.14837682,0.549718,-0.19185416,-0.34968227,-0.083884045,-0.5059539,-0.13201085,Music
-0.06009866,-0.39079344,-0.5702964,-0.6597533,-1.9360523,1.121984,-0.21062905,-0.2610197,0.17472793,-1.2388535,0.3605426,-0.33705983,-0.2551839,-0.055179305,-0.00070159946,0.32527548,0.20935264,-0.56451106,0.7576513,-0.002153996,-0.27704856,-0.8678018,0.19549745,-0.5246091,0.45540616,0.07624379,-0.06623992,0.8479888,2.6911879,0.3389727,0.022398164,-0.650264,1.4249017,-0.4265172,-0.1879624,1.0707419,-0.5772922,-0.46339697,-1.233377,-0.080133766,0.3905628,-0.012481347,-0.77979296,-0.39176896,0.18703683,-0.047309063,0.2408406,0.0827554,-0.4690527,-0.6359408,History
0.09562801,-0.5049277,-0.54201907,-0.414548,-1.0822589,0.8641566,0.28577194,0.18318309,0.24573737,-0.7433646,0.2302823,0.40452796,-0.24311541,-0.29668435,0.431257,0.2830386,0.065717824,-0.03188845,0.027375758,-0.475688,0.07931639,-0.43178064,0.18111151,-0.42725635,0.58138585,0.086527534,-0.124594055,0.35612345,1.8222507,0.36687198,0.0038669037,-0.6528929,0.30033183,0.38630933,-0.2424946,0.66677415,-0.5436029,-0.29984906,-0.72098994,0.7021172,0.2306876,-0.087490655,-0.3653065,-0.11505385,0.0056546982,-0.05927368,0.09864287,0.1613617,0.11741131,0.01811664,History
-0.38146925,0.9860829,-1.9231181,-1.203494,-0.5547737,1.1611567,-0.2962527,0.57041776,0.22850156,0.5837231,-0.93145955,0.48912728,0.8406795,0.097785205,-0.10981251,-0.28488535,1.1103405,-0.9710548,1.39479,0.22316618,1.1193259,-0.09541318,0.52683496,1.0204599,1.80729,-0.5417162,0.8209352,-0.21674919,0.2996951,0.9980709,-1.185096,0.07794295,1.5326021,0.77542275,-0.40718746,-1.567048,-0.95520306,-1.0282571,-0.35418716,1.0895357,0.8515801,-0.6647606,0.031162743,0.71018803,0.7379935,0.13063103,-0.35084024,0.9467363,0.5964707,-0.25078982,Music
0.59255016,0.17190923,-1.2637905,0.3650886,-0.40252638,0.74126685,0.24460582,0.68575215,0.15765063,-0.13500784,0.57338774,0.61945283,0.72807455,-0.47786978,0.9218845,0.8435649,0.31966272,-0.45307353,0.12894075,-0.20835657,-0.03124486,-0.10774521,2.2946608,-0.57129806,2.0206172,0.6586639,-0.7405785,-0.83801216,1.1033247,0.47374856,-1.4687334,0.020133613,0.5152897,-0.15879148,0.3692629,-0.6492454,-0.7420772,-0.5387308,1.0121197,0.08550722,0.214518,-0.6102093,-0.5224492,0.6460705,0.12886433,-0.2692795,-0.07207284,0.53203905,1.0306711,-0.15805013,Household Management
0.15093425,-0.40902594,-0.5530986,-0.9240571,-1.4667524,1.0753564,0.53169274,0.13532989,-0.25736195,-0.5783189,0.09846038,0.24530968,-0.4385801,-0.060737174,0.6854564,0.04206762,0.35401973,-0.19234459,0.4285209,0.10465675,0.3932797,-0.8478501,0.040868286,-0.1475329,0.78452253,0.437328,0.3880129,0.79342586,1.583218,0.48866466,-0.28601986,-0.626027,1.0622619,0.0039362116,-0.34890112,0.45655635,-0.59010744,-0.94693625,-1.1462288,0.70819336,0.48932144,-0.27226353,-0.556012,-0.38266233,0.19737956,-0.43103066,-0.12067716,0.1815505,-0.8651871,-0.37116182,History
-0.11233125,-0.26891345,-0.79804385,-0.78519934,-1.3785601,1.1970556,0.07156012,-0.5260962,0.24537212,-0.87012345,0.46426666,-0.27850705,-0.13185348,0.40606317,-0.16894187,0.9772409,-0.4128654,-1.1753111,0.77335304,-0.31121585,0.18475376,-0.88518983,0.31299686,-0.31065154,0.14212264,-0.087310866,-0.14125264,1.1315142,2.7244737,0.42556038,0.16213003,0.4344522,1.281464,-0.84816045,0.07697523,0.83674246,-0.20192553,-0.21537687,-1.0963607,0.05419963,0.44679955,-0.35308978,-0.93019825,0.12453846,-0.19084848,-0.011652572,0.33835563,0.27737603,-1.0149268,-0.57729,History
-0.46925604,0.31504568,-0.22101715,-0.014870013,0.191291,0.23424186,0.42586625,-0.28952608,0.53681684,-0.16576634,0.365157,0.16960396,0.6205759,-0.5541843,0.5402419,0.39196154,-0.5683068,-1.019459,-0.16679595,-0.15638182,-0.34794012,-0.32949874,1.740236,-0.9260922,1.0826936,0.5171952,-0.38704312,0.2404173,0.46863157,0.29015905,-0.19581702,0.7068753,0.6512493,-0.7033899,0.6459076,-0.04880064,-0.22833069,0.13207248,0.03612237,-0.6862615,0.22828723,-0.5334118,-0.751716,0.32888746,-0.35374257,0.004624333,-0.019856688,0.38808027,1.1232775,-0.38722932,Household Management
0.57236624,-0.6837277,-0.44779927,-0.8597849,-1.2732198,1.3651011,0.5052676,0.13582568,-0.6023045,-1.2955691,0.639502,0.50243115,-0.2329176,-0.2315934,0.92196107,0.031504568,0.4366823,-0.17062457,0.14144374,0.110018946,0.47216564,-0.6479345,-0.049994763,-0.63012815,0.5951118,0.4940166,0.20253429,0.9820693,1.9161607,0.7661318,-0.29044268,-0.80644506,0.7591766,0.1909551,-0.16722316,1.0902096,-0.5650633,-0.63315785,-0.95811373,0.66995716,0.6108241,-0.1587252,-0.52265286,-0.38498944,-0.016817635,-0.34220552,-0.7395096,0.15988322,-0.39314377,-0.4594514,History
-0.09013308,0.4600356,-0.6488969,-0.5763562,0.08964546,0.09696432,0.33664665,-0.10496055,-0.033888415,0.25928488,-0.07914002,0.21732645,0.25039318,0.29933676,0.09883443,0.24145953,0.41577098,-0.6823336,0.89579785,0.19049999,0.33025232,-0.042696394,0.7258429,0.38129282,1.2111338,0.036844708,0.39155304,-0.28384694,-0.4621579,-0.020589942,-0.88771844,0.7105241,1.1292084,-0.4371269,0.31975216,-0.6984908,0.10397399,-0.2858879,-0.032502223,-0.018935474,0.19015981,-0.7275946,0.08104911,0.2133799,0.672586,-0.34876168,0.022445904,0.36817944,-0.017277287,-0.18570112,Music
-0.23831812,0.09024067,-0.4504832,-0.42332265,0.49943537,-0.05003675,0.7649264,-0.29027992,-1.2049713,-0.50963426,0.45086935,0.25934383,-0.8093934,-0.13982202,0.7005719,-0.90710896,0.08400703,-0.12115296,0.2758325,0.1573347,-0.08677278,0.24298805,0.32659757,-0.19325057,0.7413937,-0.17290032,1.1285782,0.06253129,-0.61307067,-0.12803991,0.13884392,0.18513235,0.6489591,-0.8171614,0.7907737,0.68208057,0.1269904,-0.35313815,-0.5514408,0.02966452,0.41859385,0.12786517,0.11165031,-0.6357591,0.6037853,-0.5654573,-0.58750415,0.42479616,0.64695793,-0.3868717,Psychotherapy
-0.059236985,0.67135304,-0.31888464,0.39190006,0.19866681,0.47911897,0.367207,-0.5281121,-0.6366223,-0.94449043,0.7394857,-0.1806929,-0.107598536,-1.2200022,0.9140882,-1.0162162,-0.0019927833,-0.025588488,-0.20982018,0.26565462,-0.044352464,-0.15012708,1.2607504,-1.2604454,1.1161644,0.49395603,0.8928448,0.47647423,-0.6170839,-0.20015174,0.840847,0.33727708,0.6188849,-0.89596784,0.9842624,0.7249007,-0.11141137,0.05241477,-0.24433678,-0.3874643,0.319868,0.61324656,-0.4371065,0.23155104,0.101488695,-0.30278543,-0.952094,0.76110417,1.7751797,-0.5845664,Psychotherapy
0.35025617,-0.50217235,-0.7910542,-1.04951,-1.093041,1.207196,0.4629484,-0.0679329,-0.38928306,-0.9209242,0.43942705,0.6570547,-0.5277049,-0.14565161,0.65109515,0.108283855,0.3321773,-0.29704094,0.5243208,-0.08799599,0.64171857,-0.6732262,0.7075183,-0.65919226,0.74520224,0.10980918,0.3411016,0.9624711,2.1585178,0.51228935,-0.1821656,-0.46821895,1.1212419,0.18883802,-0.23972186,0.62989706,-0.56152177,-0.8327043,-1.0324055,1.2216303,0.60187143,-0.4766813,-0.4786457,-0.7427872,0.08640283,-0.3212162,-0.2583321,0.13996595,-0.12142847,-0.31686017,History
-0.7107196,0.04174764,-0.63752043,-0.58214146,-0.070980944,0.14441226,0.2304275,-0.35148454,0.13125531,-0.025840681,0.22043815,-0.034414627,0.17964767,0.18456331,-0.04067405,0.12241874,-0.23487225,-0.9454642,0.582798,-0.20822187,0.359668,-0.22343257,0.2782596,-0.021002302,0.25906405,-0.22452319,0.16234674,0.24661165,0.82208604,-0.12240198,0.27696726,0.7307204,0.75593275,-0.88979214,0.5916376,0.53236914,-0.030666536,0.4846617,-0.63645095,-0.28584757,0.38469946,-0.7183568,-0.4783157,0.4020123,0.3165749,-0.25070366,0.4287094,0.28223026,-0.07318274,-0.051704105,History
0.2357977,-0.61601084,-0.56970006,-0.6886787,-0.25512642,0.7709281,0.39510837,-0.09398224,-0.89722115,-1.1106731,0.6110065,0.16614692,-0.589369,-0.15156238,0.23072724,-0.429623,0.21003985,-0.3443307,0.53230643,-0.11394884,0.5585906,-0.27530015,-0.13923779,-0.63706976,-0.10464566,-0.36582354,0.79366237,1.0556531,1.276534,0.1908475,0.47268578,-0.1049405,0.5563073,-0.45371664,0.028887026,1.2575767,-0.09065196,-0.5740473,-0.8965867,0.8161862,0.4889994,-0.016709266,-0.5506338,-0.5498338,0.16399297,-0.31041464,-0.36996096,0.07392932,-0.4419286,-0.2841141,History
0.38413593,-0.65878344,-0.6252132,-0.9552128,-1.635728,1.4136899,0.2819629,0.15809989,-0.46836877,-1.0846168,0.42056978,0.2881617,-0.65300596,-0.071385495,0.7118422,0.02470066,0.53601766,0.0644113,0.44696164,0.20974101,0.37744296,-0.71268195,-0.0959522,-0.5526156,0.8980191,0.39316922,0.43229893,0.78892565,2.0274947,0.7503162,-0.42227796,-1.1460822,0.85687,0.3741088,-0.44510475,0.6891843,-0.6086538,-1.0526907,-0.95906734,0.67750865,0.6214196,0.053029012,-0.7539476,-0.45660213,0.28426483,-0.28635195,-0.35612676,0.26891404,-0.5308358,-0.47449872,History
-1.1097734,0.84340733,-0.79737204,0.77356046,-0.55021304,0.13518545,0.31412175,-0.3052266,0.37250805,0.008034252,-0.10734033,-0.37798294,-0.0284517,-0.6670375,0.6140416,-0.21874852,-0.4628503,-0.19071484,-0.44816867,-0.43225396,-0.3688344,0.04435124,1.2684121,-0.26737285,1.1482166,0.1472614,-0.08057016,-0.47367078,0.9112623,-0.038703475,0.003668493,0.3485815,0.74260813,-1.1244951,1.261165,0.25249326,-0.41712734,0.46359998,-0.23696327,-0.85955954,0.7014605,-0.5651835,-0.8142772,1.0424938,0.28183863,-0.045060456,0.6700007,0.7698443,1.1904105,-0.21382026,Household Management
-0.18468651,0.64815235,0.20025752,-0.05765231,0.06345795,-0.27224168,0.2427914,-0.6534353,-0.7462858,-0.6667118,0.20284179,-0.10890238,-0.5028472,-0.58684874,0.85695887,-1.0894775,0.39728647,0.23031896,0.1257954,0.41307965,-0.27432704,0.045513637,0.85262495,-0.897292,0.95727015,0.0895293,0.6654318,0.31556875,-0.62073034,-0.29029027,0.5619093,-0.24838795,1.0161768,-0.5691088,0.7253183,0.67300695,-0.24186176,-0.26305628,-0.5054175,-0.3288541,0.20086016,0.3921375,-0.13918974,-0.83887,0.18642078,-0.39188588,-0.79292274,0.33006054,1.2525845,-0.59128577,Psychotherapy
